val_id,id,study_id,is_the_model_published_previously,method,method_sub,domain,sd_origin,metric_origin,n_classes,k_folds,n_participants,test_environment,test_protocol,validation_type,age_group,test_device,metric,mean,sd,yi,vi_fold,vi_class,vi_ext,vi_use,vi_source,method_group,miss_n_classes,miss_k_folds,n_classes_imp,k_folds_imp,c_n_classes,c_k_folds,env_re,prot_re,dom_re,se_use,est,ci_l,ci_u,auth_year,method_lab,row_lab
119,2919,Mardini 2020,No,Deep Learning,CNN_LSTM,Activity type,classes,macro,3,10,145,Laboratory,Structured,Cross-validation,Adults; Older adults,GT3X+ (ActiGraph),Specificity,0.92,0.11,2.442347035,NA,0.744575063,NA,0.744575063,classes,Other,0,0,3,10,0.280487805,-13.45967742,Laboratory,Structured,Activity type,0.862887631,0.92,0.679415566,0.984227774,Row 2919,Deep Learning,Row 2919 â€“ Deep Learning â€“ (ID 119)
120,3298,Mardini 2021,No,Classical ML,GradientBoosting,Activity intensity,classes,macro,3,5,253,Laboratory,Structured,Cross-validation,Adults; Older adults,GT3X-BT (ActiGraph),F1,0.888,0.003,2.070472872,NA,3.03E-04,NA,3.03E-04,classes,Other,0,0,3,5,0.280487805,-18.45967742,Laboratory,Structured,Activity intensity,0.017415247,0.888,0.884559955,0.891350125,Row 3298,Classical ML,Row 3298 â€“ Classical ML â€“ (ID 120)
121,3298,Mardini 2021,No,Classical ML,GradientBoosting,Activity type,classes,macro,3,5,253,Laboratory,Structured,Cross-validation,Adults; Older adults,GT3X-BT (ActiGraph),F1,0.955,0.004,3.055048851,NA,0.002887799,NA,0.002887799,classes,Other,0,0,3,5,0.280487805,-18.45967742,Laboratory,Structured,Activity type,0.053738245,0.955,0.950250343,0.959315617,Row 3298,Classical ML,Row 3298 â€“ Classical ML â€“ (ID 121)
122,524,Meredith-Jones 2024,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,137,Free-living,Unstructured,External,Children and Youth,AX3 (Axivity),Sensitivity,0.836,NA,1.628762185,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Free-living,Unstructured,Sleep,0.389571617,0.836,0.703746316,0.916239983,Row 524,Heuristic Rule,Row 524 â€“ Heuristic Rule â€“ (ID 122)
122,524,Meredith-Jones 2024,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,137,Free-living,Unstructured,External,Children and Youth,AX3 (Axivity),Specificity,0.906,NA,2.265744524,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Free-living,Unstructured,Sleep,0.389571617,0.906,0.817900009,0.953880603,Row 524,Heuristic Rule,Row 524 â€“ Heuristic Rule â€“ (ID 122)
123,524,Meredith-Jones 2024,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,137,Free-living,Unstructured,External,Children and Youth,wGT3X-BT (ActiGraph),Sensitivity,0.857,NA,1.790593288,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Free-living,Unstructured,Sleep,0.389571617,0.857,0.736340261,0.927852066,Row 524,Heuristic Rule,Row 524 â€“ Heuristic Rule â€“ (ID 123)
123,524,Meredith-Jones 2024,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,137,Free-living,Unstructured,External,Children and Youth,wGT3X-BT (ActiGraph),Specificity,0.931,NA,2.602152773,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Free-living,Unstructured,Sleep,0.389571617,0.931,0.862782148,0.966615631,Row 524,Heuristic Rule,Row 524 â€“ Heuristic Rule â€“ (ID 123)
124,153,Mielke 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,86,Laboratory,Structured,Apparent,Adults,GENEActiv (ActivInsights),Sensitivity,0.9,0.052,2.197224577,NA,0.11127572,NA,0.11127572,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.333580156,0.9,0.823959526,0.945372504,Row 153,Threshold / Cutpoint,Row 153 â€“ Threshold / Cutpoint â€“ (ID 124)
124,153,Mielke 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,86,Laboratory,Structured,Apparent,Adults,GENEActiv (ActivInsights),Specificity,0.97,0.012,3.47609869,NA,0.056683317,NA,0.056683317,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.238082585,0.97,0.952999531,0.98097402,Row 153,Threshold / Cutpoint,Row 153 â€“ Threshold / Cutpoint â€“ (ID 124)
125,153,Mielke 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,86,Laboratory,Structured,Apparent,Adults,wGT3X-BT (ActiGraph),Sensitivity,0.88,0.078,1.992430165,NA,0.181861226,NA,0.181861226,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.426451903,0.88,0.760711535,0.944184812,Row 153,Threshold / Cutpoint,Row 153 â€“ Threshold / Cutpoint â€“ (ID 125)
125,153,Mielke 2023,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,86,Laboratory,Structured,Apparent,Adults,wGT3X-BT (ActiGraph),Specificity,0.963,0.012,3.259135499,NA,0.037808132,NA,0.037808132,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.194443132,0.963,0.946749481,0.974425294,Row 153,Threshold / Cutpoint,Row 153 â€“ Threshold / Cutpoint â€“ (ID 125)
126,1051,Migueles 2021,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,19,Laboratory,Structured,External,Older adults,GT3X+ (ActiGraph),Sensitivity,0.845,0.0212,1.69591151,NA,0.013099807,NA,0.013099807,classes,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity intensity,0.11445439,0.845,0.813297557,0.87216543,Row 1051,Threshold / Cutpoint,Row 1051 â€“ Threshold / Cutpoint â€“ (ID 126)
126,1051,Migueles 2021,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,19,Laboratory,Structured,External,Older adults,GT3X+ (ActiGraph),Specificity,0.925,0.0912,2.512305624,NA,0.864079474,NA,0.864079474,classes,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity intensity,0.929558752,0.925,0.666049334,0.98705787,Row 1051,Threshold / Cutpoint,Row 1051 â€“ Threshold / Cutpoint â€“ (ID 126)
127,1051,Migueles 2021,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,59,Laboratory,Structured,Apparent,Older adults,GT3X+ (ActiGraph),Sensitivity,0.69,0.1131,0.8001193,NA,0.139789208,NA,0.139789208,classes,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity intensity,0.37388395,0.69,0.51682034,0.822434873,Row 1051,Threshold / Cutpoint,Row 1051 â€“ Threshold / Cutpoint â€“ (ID 127)
127,1051,Migueles 2021,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,59,Laboratory,Structured,Apparent,Older adults,GT3X+ (ActiGraph),Specificity,0.755,0.1061,1.125459539,NA,0.164503332,NA,0.164503332,classes,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Activity intensity,0.405590104,0.755,0.581881744,0.872184832,Row 1051,Threshold / Cutpoint,Row 1051 â€“ Threshold / Cutpoint â€“ (ID 127)
128,8620,Mikulec 2021,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,11,Laboratory,Structured,External,Adults; Older adults,GENEActiv (ActivInsights),F1,0.73,NA,0.994622575,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.73,0.557509909,0.852981941,Row 8620,Heuristic Rule,Row 8620 â€“ Heuristic Rule â€“ (ID 128)
128,8620,Mikulec 2021,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,11,Laboratory,Structured,External,Adults; Older adults,GENEActiv (ActivInsights),Sensitivity,0.76,NA,1.15267951,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.76,0.596070632,0.871718544,Row 8620,Heuristic Rule,Row 8620 â€“ Heuristic Rule â€“ (ID 128)
128,8620,Mikulec 2021,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,11,Laboratory,Structured,External,Adults; Older adults,GENEActiv (ActivInsights),Specificity,0.7,NA,0.84729786,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.7,0.520922149,0.833530506,Row 8620,Heuristic Rule,Row 8620 â€“ Heuristic Rule â€“ (ID 128)
130,4239,Montoye 2016,No,Classical ML,ANN,Activity type,classes,macro,3,40,40,Laboratory,Hybrid,Cross-validation,Adults,GT3X+ (ActiGraph); GENEActiv (ActivInsights),F1,0.962,0.0204,3.231428291,NA,0.103805829,NA,0.103805829,classes,Other,0,0,3,40,0.280487805,16.54032258,Laboratory,Hybrid,Activity type,0.322189121,0.962,0.930857565,0.979425606,Row 4239,Classical ML,Row 4239 â€“ Classical ML â€“ (ID 130)
130,4239,Montoye 2016,No,Classical ML,ANN,Activity type,classes,macro,3,40,40,Laboratory,Hybrid,Cross-validation,Adults,GT3X+ (ActiGraph); GENEActiv (ActivInsights),Sensitivity,0.9645,0.0381,3.302077136,NA,0.412731415,NA,0.412731415,classes,Other,0,0,3,40,0.280487805,16.54032258,Laboratory,Hybrid,Activity type,0.64244176,0.9645,0.88522735,0.989659196,Row 4239,Classical ML,Row 4239 â€“ Classical ML â€“ (ID 130)
130,4239,Montoye 2016,No,Classical ML,ANN,Activity type,classes,macro,3,40,40,Laboratory,Hybrid,Cross-validation,Adults,GT3X+ (ActiGraph); GENEActiv (ActivInsights),Specificity,0.9795,0.0236,3.866617351,NA,0.460453892,NA,0.460453892,classes,Other,0,0,3,40,0.280487805,16.54032258,Laboratory,Hybrid,Activity type,0.67856753,0.9795,0.926669815,0.994495172,Row 4239,Classical ML,Row 4239 â€“ Classical ML â€“ (ID 130)
137,257,Montoye 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity type,classes,macro,4,NA,12,Free-living,Unstructured,External,Adults; Older adults,GT9X Link (ActiGraph),F1,0.5533,0.2802,0.214013122,NA,0.3213091,NA,0.3213091,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Free-living,Unstructured,Activity type,0.566841336,0.5533,0.289668233,0.790016046,Row 257,Threshold / Cutpoint,Row 257 â€“ Threshold / Cutpoint â€“ (ID 137)
137,257,Montoye 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity type,classes,macro,4,NA,12,Free-living,Unstructured,External,Adults; Older adults,GT9X Link (ActiGraph),Sensitivity,0.6753,0.3187,0.732255357,NA,0.528136349,NA,0.528136349,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Free-living,Unstructured,Activity type,0.726729901,0.6753,0.333558245,0.896288186,Row 257,Threshold / Cutpoint,Row 257 â€“ Threshold / Cutpoint â€“ (ID 137)
137,257,Montoye 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity type,classes,macro,4,NA,12,Free-living,Unstructured,External,Adults; Older adults,GT9X Link (ActiGraph),Specificity,0.8884,0.077,2.074501042,NA,0.150791191,NA,0.150791191,classes,Threshold,0,1,4,23.45967742,1.280487805,0,Free-living,Unstructured,Activity type,0.388318414,0.8884,0.788081034,0.944569806,Row 257,Threshold / Cutpoint,Row 257 â€“ Threshold / Cutpoint â€“ (ID 137)
138,257,Montoye 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity type,classes,macro,3,NA,12,Free-living,Unstructured,External,Adults; Older adults,GT9X Link (ActiGraph),F1,0.6029,0.3298,0.417563207,NA,0.632542493,NA,0.632542493,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Free-living,Unstructured,Activity type,0.795325401,0.6029,0.242086424,0.878296983,Row 257,Threshold / Cutpoint,Row 257 â€“ Threshold / Cutpoint â€“ (ID 138)
138,257,Montoye 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity type,classes,macro,3,NA,12,Free-living,Unstructured,External,Adults; Older adults,GT9X Link (ActiGraph),Sensitivity,0.6502,0.3693,0.619918445,NA,0.878827868,NA,0.878827868,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Free-living,Unstructured,Activity type,0.937458195,0.6502,0.228376771,0.921096303,Row 257,Threshold / Cutpoint,Row 257 â€“ Threshold / Cutpoint â€“ (ID 138)
138,257,Montoye 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity type,classes,macro,3,NA,12,Free-living,Unstructured,External,Adults; Older adults,GT9X Link (ActiGraph),Specificity,0.8554,0.0627,1.777597886,NA,0.085652245,NA,0.085652245,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Free-living,Unstructured,Activity type,0.292664048,0.8554,0.769231399,0.913031105,Row 257,Threshold / Cutpoint,Row 257 â€“ Threshold / Cutpoint â€“ (ID 138)
141,25046,Ode 2022,No,Classical ML,GradientBoosting,Sleep,NA,aggregate_cm,2,25,25,Laboratory,Structured,Cross-validation,Adults,Custom,F1,0.8887,NA,2.077530462,NA,NA,NA,0.151766045,constant,Other,0,0,2,25,-0.719512195,1.540322581,Laboratory,Structured,Sleep,0.389571617,0.8887,0.788176738,0.944856325,Row 25046,Classical ML,Row 25046 â€“ Classical ML â€“ (ID 141)
141,25046,Ode 2022,No,Classical ML,GradientBoosting,Sleep,NA,aggregate_cm,2,25,25,Laboratory,Structured,Cross-validation,Adults,Custom,Sensitivity,0.9613,NA,3.212446935,NA,NA,NA,0.151766045,constant,Other,0,0,2,25,-0.719512195,1.540322581,Laboratory,Structured,Sleep,0.389571617,0.9613,0.920479989,0.981585077,Row 25046,Classical ML,Row 25046 â€“ Classical ML â€“ (ID 141)
141,25046,Ode 2022,No,Classical ML,GradientBoosting,Sleep,NA,aggregate_cm,2,25,25,Laboratory,Structured,Cross-validation,Adults,Custom,Specificity,0.8018,NA,1.397582578,NA,NA,NA,0.151766045,constant,Other,0,0,2,25,-0.719512195,1.540322581,Laboratory,Structured,Sleep,0.389571617,0.8018,0.653400925,0.896705462,Row 25046,Classical ML,Row 25046 â€“ Classical ML â€“ (ID 141)
142,33648,van Loo 2018,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),F1,0.6647,0.1756,0.684310158,NA,0.206923256,NA,0.206923256,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.45488818,0.6647,0.44836705,0.828621795,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 142)
142,33648,van Loo 2018,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Sensitivity,0.6436,0.2711,0.59102372,NA,0.465618598,NA,0.465618598,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.682362512,0.6436,0.321604744,0.873078229,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 142)
142,33648,van Loo 2018,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Specificity,0.8454,0.1367,1.698968752,NA,0.364646717,NA,0.364646717,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.603859849,0.8454,0.626072312,0.946976248,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 142)
143,33648,van Loo 2018,Yes - Hildebrand 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),F1,0.6742,0.1846,0.727243107,NA,0.235430368,NA,0.235430368,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.485211674,0.6742,0.444289333,0.842673722,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 143)
143,33648,van Loo 2018,Yes - Hildebrand 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Sensitivity,0.6719,0.1662,0.71679108,NA,0.189460658,NA,0.189460658,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.435270787,0.6719,0.465967785,0.827772463,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 143)
143,33648,van Loo 2018,Yes - Hildebrand 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Specificity,0.87,0.0801,1.900958761,NA,0.167193184,NA,0.167193184,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.408892631,0.87,0.750171882,0.937167426,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 143)
144,33648,van Loo 2018,Yes - Phillips 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),F1,0.6756,0.1919,0.733623863,NA,0.255556965,NA,0.255556965,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.505526424,0.6756,0.436050185,0.848701863,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 144)
144,33648,van Loo 2018,Yes - Phillips 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Sensitivity,0.6653,0.1975,0.687003459,NA,0.262220399,NA,0.262220399,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.512074603,0.6653,0.421489273,0.844312209,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 144)
144,33648,van Loo 2018,Yes - Phillips 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,GENEActiv (ActivInsights),Specificity,0.8698,0.0902,1.89919157,NA,0.211461372,NA,0.211461372,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.459849292,0.8698,0.730642926,0.942702631,Row 33648,Threshold / Cutpoint,Row 33648 â€“ Threshold / Cutpoint â€“ (ID 144)
145,4554,Papadopoulos 2015,No,Threshold / Cutpoint,Threshold,Activity type,NA,macro,2,NA,17,Free-living,Unstructured,Hold-out,Older adults,Custom,Sensitivity,0.96,NA,3.17805383,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Free-living,Unstructured,Activity type,0.389571617,0.96,0.917925846,0.980952986,Row 4554,Threshold / Cutpoint,Row 4554 â€“ Threshold / Cutpoint â€“ (ID 145)
145,4554,Papadopoulos 2015,No,Threshold / Cutpoint,Threshold,Activity type,NA,macro,2,NA,17,Free-living,Unstructured,Hold-out,Older adults,Custom,Specificity,0.94,NA,2.751535313,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Free-living,Unstructured,Activity type,0.389571617,0.94,0.879528732,0.971114249,Row 4554,Threshold / Cutpoint,Row 4554 â€“ Threshold / Cutpoint â€“ (ID 145)
146,5408,Patterson 2023,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,28,Laboratory,Structured,External,Adults; Older adults,GENEActiv (ActivInsights),F1,0.791,0.002,1.330963716,NA,NA,1.46E-04,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.791,0.638163795,0.890369809,Row 5408,Heuristic Rule,Row 5408 â€“ Heuristic Rule â€“ (ID 146)
146,5408,Patterson 2023,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,28,Laboratory,Structured,External,Adults; Older adults,GENEActiv (ActivInsights),Sensitivity,0.836,0.002,1.628762185,NA,NA,2.13E-04,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.836,0.703746316,0.916239983,Row 5408,Heuristic Rule,Row 5408 â€“ Heuristic Rule â€“ (ID 146)
146,5408,Patterson 2023,Yes - van Hees 2015,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,28,Laboratory,Structured,External,Adults; Older adults,GENEActiv (ActivInsights),Specificity,0.475,0.002,-0.100083459,NA,NA,6.43E-05,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.475,0.296578608,0.660040995,Row 5408,Heuristic Rule,Row 5408 â€“ Heuristic Rule â€“ (ID 146)
147,339,Pavey 2017,No,Classical ML,RandomForest,Activity type,classes,macro,4,21,21,Laboratory,Structured,Cross-validation,Adults,GENEActiv (ActivInsights),Sensitivity,0.905,0.072,2.254058052,NA,0.175331776,NA,0.175331776,classes,Other,0,0,4,21,1.280487805,-2.459677419,Laboratory,Structured,Activity type,0.418726374,0.905,0.807423426,0.955839604,Row 339,Classical ML,Row 339 â€“ Classical ML â€“ (ID 147)
147,339,Pavey 2017,No,Classical ML,RandomForest,Activity type,classes,macro,4,21,21,Laboratory,Structured,Cross-validation,Adults,GENEActiv (ActivInsights),Specificity,0.963,0.049,3.259135499,NA,0.472798561,NA,0.472798561,classes,Other,0,0,4,21,1.280487805,-2.459677419,Laboratory,Structured,Activity type,0.687603491,0.963,0.871180014,0.990115349,Row 339,Classical ML,Row 339 â€“ Classical ML â€“ (ID 147)
148,362,Phillips 2013,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,44,Laboratory,Structured,Apparent,Children and Youth,GENEA (Unilever & ActivInsights),Sensitivity,0.9138,0.0332,2.360941551,NA,0.059215864,NA,0.059215864,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.2433431,0.9138,0.868068648,0.944689526,Row 362,Threshold / Cutpoint,Row 362 â€“ Threshold / Cutpoint â€“ (ID 148)
148,362,Phillips 2013,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,44,Laboratory,Structured,Apparent,Children and Youth,GENEA (Unilever & ActivInsights),Specificity,0.8997,0.0637,2.193895679,NA,0.166096432,NA,0.166096432,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.4075493,0.8997,0.80140503,0.952242896,Row 362,Threshold / Cutpoint,Row 362 â€“ Threshold / Cutpoint â€“ (ID 148)
149,188,Plekhanova 2023,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,30,Laboratory,Structured,External,Adults,AX3 (Axivity),Sensitivity,0.92,0.06,2.442347035,NA,NA,0.664579395,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.92,0.842743799,0.961055979,Row 188,Heuristic Rule,Row 188 â€“ Heuristic Rule â€“ (ID 149)
149,188,Plekhanova 2023,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,30,Laboratory,Structured,External,Adults,AX3 (Axivity),Specificity,0.2,0.21,-1.386294361,NA,NA,1.72265625,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.2,0.104344799,0.349159903,Row 188,Heuristic Rule,Row 188 â€“ Heuristic Rule â€“ (ID 149)
150,188,Plekhanova 2023,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,30,Laboratory,Structured,External,Adults,GENEActiv (ActivInsights),Sensitivity,0.93,0.06,2.586689344,NA,NA,0.849455287,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.93,0.860941156,0.966113012,Row 188,Heuristic Rule,Row 188 â€“ Heuristic Rule â€“ (ID 150)
150,188,Plekhanova 2023,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,30,Laboratory,Structured,External,Adults,GENEActiv (ActivInsights),Specificity,0.2,0.18,-1.386294361,NA,NA,1.265625,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.2,0.104344799,0.349159903,Row 188,Heuristic Rule,Row 188 â€“ Heuristic Rule â€“ (ID 150)
151,188,Plekhanova 2023,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,30,Laboratory,Structured,External,Adults,GT9X Link (ActiGraph),Sensitivity,0.93,0.06,2.586689344,NA,NA,0.849455287,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.93,0.860941156,0.966113012,Row 188,Heuristic Rule,Row 188 â€“ Heuristic Rule â€“ (ID 151)
151,188,Plekhanova 2023,Yes - van Hees 2018,Heuristic Rule,HeuristicRule,Sleep,external_test,aggregate_cm,2,NA,30,Laboratory,Structured,External,Adults,GT9X Link (ActiGraph),Specificity,0.21,0.21,-1.324925415,NA,NA,1.602307323,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.21,0.110220989,0.363231674,Row 188,Heuristic Rule,Row 188 â€“ Heuristic Rule â€“ (ID 151)
152,1183,Roscoe 2017,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,21,Laboratory,Structured,Apparent,Children and Youth,GENEActiv (ActivInsights),Sensitivity,0.72,0.278,0.944461609,NA,0.633851148,NA,0.633851148,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.796147693,0.72,0.350694497,0.924485389,Row 1183,Threshold / Cutpoint,Row 1183 â€“ Threshold / Cutpoint â€“ (ID 152)
152,1183,Roscoe 2017,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,21,Laboratory,Structured,Apparent,Children and Youth,GENEActiv (ActivInsights),Specificity,0.5,0.361,0,NA,0.695045333,NA,0.695045333,classes,Threshold,0,1,3,23.45967742,0.280487805,0,Laboratory,Structured,Activity intensity,0.833693789,0.5,0.163277697,0.836722303,Row 1183,Threshold / Cutpoint,Row 1183 â€“ Threshold / Cutpoint â€“ (ID 152)
155,124,Ryser 2023,No,Heuristic Rule,HeuristicRule,Sleep,NA,aggregate_cm,2,NA,12,Laboratory,Structured,Apparent,Adults,ZurichMOVE,Sensitivity,0.8856,NA,2.046564302,NA,NA,NA,0.151766045,constant,Threshold,0,1,2,23.45967742,-0.719512195,0,Laboratory,Structured,Sleep,0.389571617,0.8856,0.782960678,0.943220496,Row 124,Heuristic Rule,Row 124 â€“ Heuristic Rule â€“ (ID 155)
