other_std,other_std_lb,other_std_ub,thresh_std,thresh_std_lb,thresh_std_ub,diff_std,diff_std_lb,diff_std_ub,p_std,domain,metric
0.8561826154994631,0.8483777870817164,0.8639874439172097,0.6016008750484825,0.5284817768984398,0.6747199731985252,0.2545817404509806,0.18106713359180088,0.3280963473101603,1.1409522481282927e-11,Activity intensity,F1
0.8907530670655326,0.7063013723365661,1,0.7910850741230228,0.6884874424053045,0.893682705840741,0.09966799294250983,-0.08215557266549225,0.2814915585505119,0.28264830318887657,Activity intensity,Sensitivity
0.9482585756537069,0.8582791454492779,1,0.8104576342073674,0.7291207018895238,0.8917945665252109,0.13780094144633948,0.033227672129707356,0.2423742107629716,0.009800753494712853,Activity intensity,Specificity
0.8768541489665577,0.8345566025134598,0.9191516954196556,0.5473661223594045,0.3486447250816044,0.7460875196372047,0.32948802660715315,0.12376194532418253,0.5352141078901238,0.0016946257179134287,Activity type,F1
0.8389414577923724,0.7579918715875954,0.9198910439971494,0.8606793147877889,0.7635683599728924,0.9577902696026854,-0.021737856995416527,-0.14929008641861424,0.10581437242778119,0.7383573437146291,Activity type,Sensitivity
0.9181825686118426,0.8753208924455835,0.9610442447781016,0.8289170107678944,0.7405134073897597,0.9173206141460291,0.08926555784394818,0.022479412937842225,0.15605170275005414,0.008800394494768663,Activity type,Specificity
0.8631157844443423,0.7904386474265224,0.9357929214621623,0.8730709401316875,0.8189775849744164,0.9271642952889586,-0.009955155687345174,-0.0492642782439237,0.029353966869233354,0.6196291523315502,Sleep,F1
0.9279036741902146,0.8883548465031449,0.9674525018772843,0.9091094929980125,0.8717154148244737,0.9465035711715513,0.01879418119220211,-0.03735529662653771,0.07494365901094192,0.5117950451981929,Sleep,Sensitivity
0.6941476061771287,0.6325771606539335,0.7557180517003238,0.6400984617428382,0.5743730713127891,0.7058238521728873,0.05404914443429043,-0.024734488588532583,0.13283277745711344,0.17873865366645572,Sleep,Specificity
