other_std,other_std_lb,other_std_ub,thresh_std,thresh_std_lb,thresh_std_ub,diff_std,diff_std_lb,diff_std_ub,p_std,metric
0.860530448609183,0.8135918733969127,0.9074690238214533,0.7595876785023268,0.7019669734903844,0.8172083835142692,0.10094277010685626,0.04472705400793064,0.15715848620578188,4.3245914420889477e-4,F1
0.9431616581239829,0.8932541657061803,0.9930691505417855,0.8636945797463726,0.8270004175142203,0.900388741978525,0.07946707837761025,0.02784676656083089,0.13108739019438959,0.0025501271377862305,Sensitivity
0.8385372777225166,0.7626821326229895,0.9143924228220438,0.752092433232741,0.7019404447786927,0.8022444216867893,0.08644484448977563,0.004490414259603864,0.1683992747199474,0.038697275378466234,Specificity
